x,y,MAX_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE,TOTAL_SNOW,CLIMATE_IDENTIFIER,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,STATION_NAME,ID,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,LOCAL_DATE,LOCAL_YEAR,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST
-77.78277777777778,48.053333333333335,11,QC,,0,5.9,,7098605,3,,VAL D'OR A,7098605.2022.3.17,0,,32,12.1,2022-03-17 00:00:00,2022,,,,,17,,,,68,,,0.7,,100,,,21
-77.78277777777778,48.053333333333335,4.2,QC,,0,0.6,,7098605,3,,VAL D'OR A,7098605.2022.3.18,0,,,17.4,2022-03-18 00:00:00,2022,,,,,18,,,M,44,,,-3,,98,M,,
-77.78277777777778,48.053333333333335,2.5,QC,,0,0.6,,7098605,3,,VAL D'OR A,7098605.2022.3.19,0,,33,17.4,2022-03-19 00:00:00,2022,,,,,19,,,,59,,,-1.4,,100,,,7
-77.78277777777778,48.053333333333335,5.9,QC,,0,1.9,,7098605,3,,VAL D'OR A,7098605.2022.3.20,0,,42,16.1,2022-03-20 00:00:00,2022,,,,,20,,,,55,,,-2.2,,100,,,32
-77.78277777777778,48.053333333333335,-0.5,QC,,0,-4.5,,7098605,3,,VAL D'OR A,7098605.2022.3.21,0,,48,22.5,2022-03-21 00:00:00,2022,,,,,21,,,,37,,,-8.5,,84,,,34
-77.78277777777778,48.053333333333335,2.2,QC,,0,-4.2,,7098605,3,,VAL D'OR A,7098605.2022.3.22,0,,42,22.2,2022-03-22 00:00:00,2022,,,,,22,,,,49,,,-10.6,,74,,,31
-77.78277777777778,48.053333333333335,3.5,QC,,0,-4.1,,7098605,3,,VAL D'OR A,7098605.2022.3.23,0,,48,22.1,2022-03-23 00:00:00,2022,,,,,23,,,,39,,,-11.6,,89,,,14
-77.78277777777778,48.053333333333335,4.2,QC,,0,1.3,,7098605,3,,VAL D'OR A,7098605.2022.3.24,0,,46,16.7,2022-03-24 00:00:00,2022,,,,,24,,,,97,,,-1.6,,100,,,14
-77.78277777777778,48.053333333333335,2.7,QC,,0,1.3,,7098605,3,,VAL D'OR A,7098605.2022.3.25,0,,,16.7,2022-03-25 00:00:00,2022,,,,,25,,,M,87,,,-0.1,,100,M,,
-77.78277777777778,48.053333333333335,2.3,QC,,0,-5,,7098605,3,,VAL D'OR A,7098605.2022.3.26,0,,48,23,2022-03-26 00:00:00,2022,,,,,26,,,,86,,,-12.2,,100,,,33
-77.78277777777778,48.053333333333335,-12.2,QC,,0,-15.4,,7098605,3,,VAL D'OR A,7098605.2022.3.27,0,,45,33.4,2022-03-27 00:00:00,2022,,,,,27,,,,70,,,-18.6,,87,,,32
-77.78277777777778,48.053333333333335,-9.7,QC,,0,-14.3,,7098605,3,,VAL D'OR A,7098605.2022.3.28,0,,41,32.3,2022-03-28 00:00:00,2022,,,,,28,,,,66,,,-18.9,,87,,,31
-77.78277777777778,48.053333333333335,-3.7,QC,,0,-10.6,,7098605,3,,VAL D'OR A,7098605.2022.3.29,0,,35,28.6,2022-03-29 00:00:00,2022,,,,,29,,,,31,,,-17.4,,85,,,33
-77.78277777777778,48.053333333333335,1.4,QC,,0,-8.8,,7098605,3,,VAL D'OR A,7098605.2022.3.30,0,,46,26.8,2022-03-30 00:00:00,2022,,,,,30,,,,31,,,-18.9,,98,,,14
-77.78277777777778,48.053333333333335,7,QC,,0,1.9,,7098605,3,,VAL D'OR A,7098605.2022.3.31,0,,67,16.1,2022-03-31 00:00:00,2022,,,,,31,,,,86,,,-3.2,,100,,,19
-77.78277777777778,48.053333333333335,-3,QC,,0,-5.8,,7098605,4,,VAL D'OR A,7098605.2022.4.1,0,,42,23.8,2022-04-01 00:00:00,2022,,,,,1,,,,62,,,-8.5,,93,,,32
-77.78277777777778,48.053333333333335,5.6,QC,,0,-3.7,,7098605,4,,VAL D'OR A,7098605.2022.4.2,0,,,21.7,2022-04-02 00:00:00,2022,,,,,2,,,M,40,,,-12.9,,88,M,,
-77.78277777777778,48.053333333333335,4.1,QC,,0,1.1,,7098605,4,,VAL D'OR A,7098605.2022.4.3,0,,,16.9,2022-04-03 00:00:00,2022,,,,,3,,,M,70,,,-1.9,,100,M,,
-77.78277777777778,48.053333333333335,5.8,QC,,0,0.4,,7098605,4,,VAL D'OR A,7098605.2022.4.4,0,,,17.6,2022-04-04 00:00:00,2022,,,,,4,,,M,36,,,-5,,90,M,,
-77.78277777777778,48.053333333333335,8.6,QC,,0,1,,7098605,4,,VAL D'OR A,7098605.2022.4.5,0,,,17,2022-04-05 00:00:00,2022,,,,,5,,,M,28,,,-6.6,,78,M,,
-77.78277777777778,48.053333333333335,10.3,QC,,0,2.8,,7098605,4,,VAL D'OR A,7098605.2022.4.6,0,,37,15.2,2022-04-06 00:00:00,2022,,,,,6,,,,26,,,-4.7,,67,,,10
-77.78277777777778,48.053333333333335,5.2,QC,,0,3.1,,7098605,4,,VAL D'OR A,7098605.2022.4.7,0,,39,14.9,2022-04-07 00:00:00,2022,,,,,7,,,,76,,,0.9,,100,,,15
-77.78277777777778,48.053333333333335,7.4,QC,,0,4,,7098605,4,,VAL D'OR A,7098605.2022.4.8,0,,,14,2022-04-08 00:00:00,2022,,,,,8,,,M,59,,,0.5,,100,M,,
-77.78277777777778,48.053333333333335,4.4,QC,,0,1.3,,7098605,4,,VAL D'OR A,7098605.2022.4.9,0,,32,16.7,2022-04-09 00:00:00,2022,,,,,9,,,,71,,,-1.9,,100,,,27
-77.78277777777778,48.053333333333335,2.3,QC,,0,-1.8,,7098605,4,,VAL D'OR A,7098605.2022.4.10,0,,32,19.8,2022-04-10 00:00:00,2022,,,,,10,,,,69,,,-5.8,,97,,,31
-77.78277777777778,48.053333333333335,9,QC,,0,1.2,,7098605,4,,VAL D'OR A,7098605.2022.4.11,0,,48,16.8,2022-04-11 00:00:00,2022,,,,,11,,,,41,,,-6.7,,99,,,16
-77.78277777777778,48.053333333333335,11.3,QC,,0,4.9,,7098605,4,,VAL D'OR A,7098605.2022.4.12,0,,48,13.1,2022-04-12 00:00:00,2022,,,,,12,,,,24,,,-1.6,,83,,,26
-77.78277777777778,48.053333333333335,5.9,QC,,0,0.9,,7098605,4,,VAL D'OR A,7098605.2022.4.13,0,,33,17.1,2022-04-13 00:00:00,2022,,,,,13,,,,48,,,-4.1,,97,,,17
-77.78277777777778,48.053333333333335,8.4,QC,,0,3.7,,7098605,4,,VAL D'OR A,7098605.2022.4.14,0,,54,14.3,2022-04-14 00:00:00,2022,,,,,14,,,,61,,,-1.1,,100,,,20
-77.78277777777778,48.053333333333335,4,QC,,0,0.6,,7098605,4,,VAL D'OR A,7098605.2022.4.15,0,,50,17.4,2022-04-15 00:00:00,2022,,,,,15,,,,53,,,-2.8,,99,,,18
-77.78277777777778,48.053333333333335,1.3,QC,,0,-1.9,,7098605,4,,VAL D'OR A,7098605.2022.4.16,0,,32,19.9,2022-04-16 00:00:00,2022,,,,,16,,,,52,,,-5,,91,,,23
-77.78277777777778,48.053333333333335,0.1,QC,,0,-3.2,,7098605,4,,VAL D'OR A,7098605.2022.4.17,0,,48,21.2,2022-04-17 00:00:00,2022,,,,,17,,,,62,,,-6.4,,88,,,34
-77.78277777777778,48.053333333333335,5.2,QC,,0,-2.1,,7098605,4,,VAL D'OR A,7098605.2022.4.18,0,,33,20.1,2022-04-18 00:00:00,2022,,,,,18,,,,38,,,-9.4,,97,,,12
-77.78277777777778,48.053333333333335,3,QC,,0,-0.5,,7098605,4,,VAL D'OR A,7098605.2022.4.19,0,,58,18.5,2022-04-19 00:00:00,2022,,,,,19,,,,74,,,-4,,100,,,32
-77.78277777777778,48.053333333333335,5,QC,,0,-0.4,,7098605,4,,VAL D'OR A,7098605.2022.4.20,0,,45,18.4,2022-04-20 00:00:00,2022,,,,,20,,,,27,,,-5.8,,86,,,32
-77.78277777777778,48.053333333333335,4.4,QC,,0,2.3,,7098605,4,,VAL D'OR A,7098605.2022.4.21,0,,52,15.7,2022-04-21 00:00:00,2022,,,,,21,,,,59,,,0.2,,100,,,17
-77.78277777777778,48.053333333333335,4.9,QC,,0,0.7,,7098605,4,,VAL D'OR A,7098605.2022.4.22,0,,42,17.3,2022-04-22 00:00:00,2022,,,,,22,,,,31,,,-3.5,,99,,,33
-77.78277777777778,48.053333333333335,7,QC,,0,1,,7098605,4,,VAL D'OR A,7098605.2022.4.23,0,,33,17,2022-04-23 00:00:00,2022,,,,,23,,,,22,,,-5.1,,71,,,12
-77.78277777777778,48.053333333333335,11.1,QC,,0,5.7,,7098605,4,,VAL D'OR A,7098605.2022.4.24,0,,61,12.3,2022-04-24 00:00:00,2022,,,,,24,,,,33,,,0.3,,95,,,14
-77.78277777777778,48.053333333333335,11.2,QC,,0,7.6,,7098605,4,,VAL D'OR A,7098605.2022.4.25,0,,41,10.4,2022-04-25 00:00:00,2022,,,,,25,,,,82,,,4,,99,,,17
-77.78277777777778,48.053333333333335,5.2,QC,,0,-0.2,,7098605,4,,VAL D'OR A,7098605.2022.4.26,0,,33,18.2,2022-04-26 00:00:00,2022,,,,,26,,,,74,,,-5.5,,100,,,35
-77.78277777777778,48.053333333333335,3.2,QC,,0,-2,,7098605,4,,VAL D'OR A,7098605.2022.4.27,0,,50,20,2022-04-27 00:00:00,2022,,,,,27,,,,33,,,-7.2,,86,,,36
-77.78277777777778,48.053333333333335,6.9,QC,,0,-0.7,,7098605,4,,VAL D'OR A,7098605.2022.4.28,0,,41,18.7,2022-04-28 00:00:00,2022,,,,,28,,,,24,,,-8.3,,64,,,31
-77.78277777777778,48.053333333333335,10.7,QC,,0,2.6,,7098605,4,,VAL D'OR A,7098605.2022.4.29,0,,42,15.4,2022-04-29 00:00:00,2022,,,,,29,,,,24,,,-5.5,,82,,,3
-77.78277777777778,48.053333333333335,13.6,QC,,0,5,,7098605,4,,VAL D'OR A,7098605.2022.4.30,0,,,13,2022-04-30 00:00:00,2022,,,,,30,,,M,18,,,-3.6,,75,M,,
-77.78277777777778,48.053333333333335,18.2,QC,,0,7.7,,7098605,5,,VAL D'OR A,7098605.2022.5.1,0,,39,10.3,2022-05-01 00:00:00,2022,,,,,1,,,,20,,,-2.8,,74,,,16
-77.78277777777778,48.053333333333335,,QC,,,,,7098605,5,M,VAL D'OR A,7098605.2022.5.2,,M,,,2022-05-02 00:00:00,2022,,,M,M,2,M,,M,,M,,,M,,M,M,
-77.78277777777778,48.053333333333335,12.1,QC,,0,7.5,,7098605,5,,VAL D'OR A,7098605.2022.5.3,0,,32,10.5,2022-05-03 00:00:00,2022,,,,,3,,,,66,,,2.9,,100,,,21
-77.78277777777778,48.053333333333335,9.2,QC,,0,3.5,,7098605,5,,VAL D'OR A,7098605.2022.5.4,0,,33,14.5,2022-05-04 00:00:00,2022,,,,,4,,,,46,,,-2.3,,99,,,36
-77.78277777777778,48.053333333333335,11.8,QC,,0,4.2,,7098605,5,,VAL D'OR A,7098605.2022.5.5,0,,37,13.8,2022-05-05 00:00:00,2022,,,,,5,,,,36,,,-3.4,,96,,,34
-77.78277777777778,48.053333333333335,9.7,QC,,0,2.9,,7098605,5,,VAL D'OR A,7098605.2022.5.6,0,,,15.1,2022-05-06 00:00:00,2022,,,,,6,,,M,27,,,-4,,85,M,,
-77.78277777777778,48.053333333333335,13.7,QC,,0,5.4,,7098605,5,,VAL D'OR A,7098605.2022.5.7,0,,,12.6,2022-05-07 00:00:00,2022,,,,,7,,,M,16,,,-2.9,,70,M,,
-77.78277777777778,48.053333333333335,19,QC,,0,8.4,,7098605,5,,VAL D'OR A,7098605.2022.5.8,0,,35,9.6,2022-05-08 00:00:00,2022,,,,,8,,,,15,,,-2.3,,75,,,14
-77.78277777777778,48.053333333333335,22.8,QC,,0,11.9,,7098605,5,,VAL D'OR A,7098605.2022.5.9,0,,42,6.1,2022-05-09 00:00:00,2022,,,,,9,,,,14,,,0.9,,69,,,13
-77.78277777777778,48.053333333333335,27.2,QC,,0,17.2,,7098605,5,,VAL D'OR A,7098605.2022.5.10,0,,55,0.8,2022-05-10 00:00:00,2022,,,,,10,,,,14,,,7.1,,50,,,18
-77.78277777777778,48.053333333333335,26.9,QC,,2,20,,7098605,5,,VAL D'OR A,7098605.2022.5.11,0,,,0,2022-05-11 00:00:00,2022,,,,,11,,,M,23,,,13,,74,M,,
-77.78277777777778,48.053333333333335,29.5,QC,,1.4,19.4,,7098605,5,,VAL D'OR A,7098605.2022.5.12,0,,,0,2022-05-12 00:00:00,2022,,,,,12,,,M,24,,,9.3,,78,M,,
-77.78277777777778,48.053333333333335,30.1,QC,,5.2,23.2,,7098605,5,,VAL D'OR A,7098605.2022.5.13,0,,39,0,2022-05-13 00:00:00,2022,,,,,13,,,,26,,,16.2,,66,,,21
-77.78277777777778,48.053333333333335,30.5,QC,,4.7,22.7,,7098605,5,,VAL D'OR A,7098605.2022.5.14,0,,41,0,2022-05-14 00:00:00,2022,,,,,14,,,,27,,,14.9,,90,,,15
-77.78277777777778,48.053333333333335,27,QC,,2.4,20.4,,7098605,5,,VAL D'OR A,7098605.2022.5.15,0,,,0,2022-05-15 00:00:00,2022,,,,,15,,,M,32,,,13.8,,97,M,,
-77.78277777777778,48.053333333333335,16.5,QC,,0,13.1,,7098605,5,,VAL D'OR A,7098605.2022.5.16,0,,,4.9,2022-05-16 00:00:00,2022,,,,,16,,,M,42,,,9.7,,99,M,,
-77.78277777777778,48.053333333333335,11.3,QC,,0,6.2,,7098605,5,,VAL D'OR A,7098605.2022.5.17,0,,52,11.8,2022-05-17 00:00:00,2022,,,,,17,,,,36,,,1.1,,99,,,35
-77.78277777777778,48.053333333333335,16.3,QC,,0,7,,7098605,5,,VAL D'OR A,7098605.2022.5.18,0,,,11,2022-05-18 00:00:00,2022,,,,,18,,,M,28,,,-2.3,,85,M,,
-77.78277777777778,48.053333333333335,16.5,QC,,0,12,,7098605,5,,VAL D'OR A,7098605.2022.5.19,0,,39,6,2022-05-19 00:00:00,2022,,,,,19,,,,47,,,7.4,,85,,,22
-77.78277777777778,48.053333333333335,23.6,QC,,0,16.2,,7098605,5,,VAL D'OR A,7098605.2022.5.20,0,,54,1.8,2022-05-20 00:00:00,2022,,,,,20,,,,57,,,8.7,,100,,,17
-77.78277777777778,48.053333333333335,21,QC,,0,13.7,,7098605,5,,VAL D'OR A,7098605.2022.5.21,0,,41,4.3,2022-05-21 00:00:00,2022,,,,,21,,,,38,,,6.4,,100,,,36
-77.78277777777778,48.053333333333335,9,QC,,0,5.9,,7098605,5,,VAL D'OR A,7098605.2022.5.22,0,,33,12.1,2022-05-22 00:00:00,2022,,,,,22,,,,66,,,2.7,,100,,,2
-77.78277777777778,48.053333333333335,14.7,QC,,0,9.2,,7098605,5,,VAL D'OR A,7098605.2022.5.23,0,,35,8.8,2022-05-23 00:00:00,2022,,,,,23,,,,32,,,3.6,,97,,,1
-77.78277777777778,48.053333333333335,17.8,QC,,0,9.4,,7098605,5,,VAL D'OR A,7098605.2022.5.24,0,,46,8.6,2022-05-24 00:00:00,2022,,,,,24,,,,29,,,1,,98,,,19
-77.78277777777778,48.053333333333335,22.5,QC,,0,14.4,,7098605,5,,VAL D'OR A,7098605.2022.5.25,0,,,3.6,2022-05-25 00:00:00,2022,,,,,25,,,M,25,,,6.2,,76,M,,
-77.78277777777778,48.053333333333335,17.3,QC,,0,13.5,,7098605,5,,VAL D'OR A,7098605.2022.5.26,0,,37,4.5,2022-05-26 00:00:00,2022,,,,,26,,,,77,,,9.7,,100,,,17
-77.78277777777778,48.053333333333335,15,QC,,0,12.1,,7098605,5,,VAL D'OR A,7098605.2022.5.27,0,,,5.9,2022-05-27 00:00:00,2022,,,,,27,,,M,79,,,9.1,,100,M,,
-77.78277777777778,48.053333333333335,21.8,QC,,0,14.8,,7098605,5,,VAL D'OR A,7098605.2022.5.28,0,,35,3.2,2022-05-28 00:00:00,2022,,,,,28,,,,32,,,7.7,,100,,,33
-77.78277777777778,48.053333333333335,22.2,QC,,0,15,,7098605,5,,VAL D'OR A,7098605.2022.5.29,0,,,3,2022-05-29 00:00:00,2022,,,,,29,,,M,43,,,7.8,,94,M,,
-77.78277777777778,48.053333333333335,24.3,QC,,0,17.6,,7098605,5,,VAL D'OR A,7098605.2022.5.30,0,,33,0.4,2022-05-30 00:00:00,2022,,,,,30,,,,61,,,10.9,,100,,,13
-77.78277777777778,48.053333333333335,25,QC,,0,17.8,,7098605,5,,VAL D'OR A,7098605.2022.5.31,0,,41,0.2,2022-05-31 00:00:00,2022,,,,,31,,,,46,,,10.6,,89,,,13
-77.78277777777778,48.053333333333335,20.8,QC,,0,16.9,,7098605,6,,VAL D'OR A,7098605.2022.6.1,0,,48,1.1,2022-06-01 00:00:00,2022,,,,,1,,,,65,,,13,,100,,,15
-77.78277777777778,48.053333333333335,17.9,QC,,0,13.2,,7098605,6,,VAL D'OR A,7098605.2022.6.2,0,,,4.8,2022-06-02 00:00:00,2022,,,,,2,,,M,56,,,8.4,,99,M,,
-77.78277777777778,48.053333333333335,23,QC,,0,13.6,,7098605,6,,VAL D'OR A,7098605.2022.6.3,0,,37,4.4,2022-06-03 00:00:00,2022,,,,,3,,,,24,,,4.1,,100,,,27
-77.78277777777778,48.053333333333335,12.6,QC,,0,10,,7098605,6,,VAL D'OR A,7098605.2022.6.4,0,,35,8,2022-06-04 00:00:00,2022,,,,,4,,,,69,,,7.3,,100,,,27
-77.78277777777778,48.053333333333335,18.6,QC,,0,12.5,,7098605,6,,VAL D'OR A,7098605.2022.6.5,0,,,5.5,2022-06-05 00:00:00,2022,,,,,5,,,M,41,,,6.4,,100,M,,
-77.78277777777778,48.053333333333335,21.1,QC,,0,12.9,,7098605,6,,VAL D'OR A,7098605.2022.6.6,0,,39,5.1,2022-06-06 00:00:00,2022,,,,,6,,,,33,,,4.7,,100,,,17
-77.78277777777778,48.053333333333335,16.6,QC,,0,13.9,,7098605,6,,VAL D'OR A,7098605.2022.6.7,0,,39,4.1,2022-06-07 00:00:00,2022,,,,,7,,,,92,,,11.1,,100,,,33
-77.78277777777778,48.053333333333335,20.7,QC,,0,15.5,,7098605,6,,VAL D'OR A,7098605.2022.6.8,0,,32,2.5,2022-06-08 00:00:00,2022,,,,,8,,,,47,,,10.3,,100,,,33
-77.78277777777778,48.053333333333335,19.6,QC,,0,14.1,,7098605,6,,VAL D'OR A,7098605.2022.6.9,0.2,,,3.9,2022-06-09 00:00:00,2022,,,,,9,,,M,55,,,8.6,,100,M,,
-77.78277777777778,48.053333333333335,19.6,QC,,0,15.5,,7098605,6,,VAL D'OR A,7098605.2022.6.10,0,,39,2.5,2022-06-10 00:00:00,2022,,,,,10,,,,52,,,11.3,,100,,,32
-77.78277777777778,48.053333333333335,22.7,QC,,0,16.3,,7098605,6,,VAL D'OR A,7098605.2022.6.11,0,,32,1.7,2022-06-11 00:00:00,2022,,,,,11,,,,32,,,9.9,,96,,,16
-77.78277777777778,48.053333333333335,18.5,QC,,0,14.4,,7098605,6,,VAL D'OR A,7098605.2022.6.12,0,,32,3.6,2022-06-12 00:00:00,2022,,,,,12,,,,57,,,10.2,,100,,,15
-77.78277777777778,48.053333333333335,20.6,QC,,0,15.3,,7098605,6,,VAL D'OR A,7098605.2022.6.13,0,,,2.7,2022-06-13 00:00:00,2022,,,,,13,,,M,55,,,10,,100,M,,
-77.78277777777778,48.053333333333335,26,QC,,0,17.1,,7098605,6,,VAL D'OR A,7098605.2022.6.14,0,,35,0.9,2022-06-14 00:00:00,2022,,,,,14,,,,36,,,8.1,,100,,,36
-77.78277777777778,48.053333333333335,25.2,QC,,2.3,20.3,,7098605,6,,VAL D'OR A,7098605.2022.6.15,2,,45,0,2022-06-15 00:00:00,2022,,,,,15,,,,48,,,15.3,,100,,,16
-77.78277777777778,48.053333333333335,27.5,QC,,3.2,21.2,,7098605,6,,VAL D'OR A,7098605.2022.6.16,0.5,,46,0,2022-06-16 00:00:00,2022,,,,,16,,,,38,,,14.8,,100,,,21
-77.78277777777778,48.053333333333335,17.8,QC,,0,10.6,,7098605,6,,VAL D'OR A,7098605.2022.6.17,0,,59,7.4,2022-06-17 00:00:00,2022,,,,,17,,,,70,,,3.4,,100,,,31
-77.78277777777778,48.053333333333335,15.3,QC,,0,9.1,,7098605,6,,VAL D'OR A,7098605.2022.6.18,0,,59,8.9,2022-06-18 00:00:00,2022,,,,,18,,,,34,,,2.8,,97,,,33
-77.78277777777778,48.053333333333335,19.6,QC,,0,10.6,,7098605,6,,VAL D'OR A,7098605.2022.6.19,0,,35,7.4,2022-06-19 00:00:00,2022,,,,,19,,,,29,,,1.6,,92,,,35
-77.78277777777778,48.053333333333335,25.1,QC,,0,14.8,,7098605,6,,VAL D'OR A,7098605.2022.6.20,0,,37,3.2,2022-06-20 00:00:00,2022,,,,,20,,,,24,,,4.4,,100,,,19
-77.78277777777778,48.053333333333335,22.7,QC,,0.2,18.2,,7098605,6,,VAL D'OR A,7098605.2022.6.21,0,,39,0,2022-06-21 00:00:00,2022,,,,,21,,,,85,,,13.7,,100,,,18
-77.78277777777778,48.053333333333335,30,QC,,4.8,22.8,,7098605,6,,VAL D'OR A,7098605.2022.6.22,0,,42,0,2022-06-22 00:00:00,2022,,,,,22,,,,36,,,15.6,,100,,,22
-77.78277777777778,48.053333333333335,25.5,QC,,0,18,,7098605,6,,VAL D'OR A,7098605.2022.6.23,0,,32,0,2022-06-23 00:00:00,2022,,,,,23,,,,33,,,10.5,,99,,,2
-77.78277777777778,48.053333333333335,26.9,QC,,2.9,20.9,,7098605,6,,VAL D'OR A,7098605.2022.6.24,0,,33,0,2022-06-24 00:00:00,2022,,,,,24,,,,47,,,14.8,,84,,,23
-77.78277777777778,48.053333333333335,29.5,QC,,2.6,20.6,,7098605,6,,VAL D'OR A,7098605.2022.6.25,0,,32,0,2022-06-25 00:00:00,2022,,,,,25,,,,41,,,11.7,,81,,,17
-77.78277777777778,48.053333333333335,25.5,QC,,2.4,20.4,,7098605,6,,VAL D'OR A,7098605.2022.6.26,0,,52,0,2022-06-26 00:00:00,2022,,,,,26,,,,52,,,15.2,,96,,,21
-77.78277777777778,48.053333333333335,17.6,QC,,0,14.4,,7098605,6,,VAL D'OR A,7098605.2022.6.27,0,,35,3.6,2022-06-27 00:00:00,2022,,,,,27,,,,52,,,11.2,,98,,,35
-77.78277777777778,48.053333333333335,24.3,QC,,0,16.1,,7098605,6,,VAL D'OR A,7098605.2022.6.28,0,,52,1.9,2022-06-28 00:00:00,2022,,,,,28,,,,40,,,7.9,,100,,,20
-77.78277777777778,48.053333333333335,18.3,QC,,0,12.9,,7098605,6,,VAL D'OR A,7098605.2022.6.29,0,,37,5.1,2022-06-29 00:00:00,2022,,,,,29,,,,37,,,7.4,,100,,,31
-77.78277777777778,48.053333333333335,19.8,QC,,0,12.7,,7098605,6,,VAL D'OR A,7098605.2022.6.30,0,,50,5.3,2022-06-30 00:00:00,2022,,,,,30,,,,47,,,5.6,,100,,,18
-77.78277777777778,48.053333333333335,24.2,QC,,0,17.6,,7098605,7,,VAL D'OR A,7098605.2022.7.1,0,,50,0.4,2022-07-01 00:00:00,2022,,,,,1,,,,38,,,11,,100,,,31
-77.78277777777778,48.053333333333335,20.2,QC,,0,13.7,,7098605,7,,VAL D'OR A,7098605.2022.7.2,0,,46,4.3,2022-07-02 00:00:00,2022,,,,,2,,,,37,,,7.2,,89,,,23
-77.78277777777778,48.053333333333335,21.1,QC,,0,14.6,,7098605,7,,VAL D'OR A,7098605.2022.7.3,0,,45,3.4,2022-07-03 00:00:00,2022,,,,,3,,,,38,,,8.1,,96,,,31
-77.78277777777778,48.053333333333335,23.7,QC,,0,15.4,,7098605,7,,VAL D'OR A,7098605.2022.7.4,0,,33,2.6,2022-07-04 00:00:00,2022,,,,,4,,,,38,,,7,,98,,,27
-77.78277777777778,48.053333333333335,17.4,QC,,0,14,,7098605,7,,VAL D'OR A,7098605.2022.7.5,0,,33,4,2022-07-05 00:00:00,2022,,,,,5,,,,86,,,10.6,,100,,,1
-77.78277777777778,48.053333333333335,19.7,QC,,0,13.7,,7098605,7,,VAL D'OR A,7098605.2022.7.6,0,,32,4.3,2022-07-06 00:00:00,2022,,,,,6,,,,42,,,7.6,,100,,,33
-77.78277777777778,48.053333333333335,21.5,QC,,0,13.8,,7098605,7,,VAL D'OR A,7098605.2022.7.7,0,,,4.2,2022-07-07 00:00:00,2022,,,,,7,,,M,42,,,6,,100,M,,
-77.78277777777778,48.053333333333335,14.3,QC,,0,9.5,,7098605,7,,VAL D'OR A,7098605.2022.7.8,0,,37,8.5,2022-07-08 00:00:00,2022,,,,,8,,,,52,,,4.6,,100,,,35
-77.78277777777778,48.053333333333335,23.2,QC,,0,12.5,,7098605,7,,VAL D'OR A,7098605.2022.7.9,0,,33,5.5,2022-07-09 00:00:00,2022,,,,,9,,,,34,,,1.7,,100,,,31
-77.78277777777778,48.053333333333335,26.6,QC,,0,16.9,,7098605,7,,VAL D'OR A,7098605.2022.7.10,0,,41,1.1,2022-07-10 00:00:00,2022,,,,,10,,,,29,,,7.1,,100,,,23
-77.78277777777778,48.053333333333335,25.6,QC,,1.7,19.7,,7098605,7,,VAL D'OR A,7098605.2022.7.11,0,,50,0,2022-07-11 00:00:00,2022,,,,,11,,,,55,,,13.8,,100,,,23
-77.78277777777778,48.053333333333335,21.7,QC,,0,16.8,,7098605,7,,VAL D'OR A,7098605.2022.7.12,0,,41,1.2,2022-07-12 00:00:00,2022,,,,,12,,,,36,,,11.8,,100,,,30
-77.78277777777778,48.053333333333335,21.7,QC,,0,15.7,,7098605,7,,VAL D'OR A,7098605.2022.7.13,0,,,2.3,2022-07-13 00:00:00,2022,,,,,13,,,M,43,,,9.6,,87,M,,
-77.78277777777778,48.053333333333335,22.9,QC,,0,16.3,,7098605,7,,VAL D'OR A,7098605.2022.7.14,0,,33,1.7,2022-07-14 00:00:00,2022,,,,,14,,,,33,,,9.6,,96,,,35
-77.78277777777778,48.053333333333335,25.5,QC,,0,15.7,,7098605,7,,VAL D'OR A,7098605.2022.7.15,0,,32,2.3,2022-07-15 00:00:00,2022,,,,,15,,,,30,,,5.8,,99,,,25
-77.78277777777778,48.053333333333335,26.9,QC,,2.1,20.1,,7098605,7,,VAL D'OR A,7098605.2022.7.16,0.8,,45,0,2022-07-16 00:00:00,2022,,,,,16,,,,44,,,13.2,,91,,,20
-77.78277777777778,48.053333333333335,29.7,QC,,3.9,21.9,,7098605,7,,VAL D'OR A,7098605.2022.7.17,0,,,0,2022-07-17 00:00:00,2022,,,,,17,,,M,31,,,14.1,,97,M,,
-77.78277777777778,48.053333333333335,30.4,QC,,5.4,23.4,,7098605,7,,VAL D'OR A,7098605.2022.7.18,0.8,,45,0,2022-07-18 00:00:00,2022,,,,,18,,,,36,,,16.4,,100,,,17
-77.78277777777778,48.053333333333335,25.7,QC,,2.7,20.7,,7098605,7,,VAL D'OR A,7098605.2022.7.19,0,,41,0,2022-07-19 00:00:00,2022,,,,,19,,,,44,,,15.6,,100,,,27
